Procedure date,Patient...2,MRN,Weight (kg),D.O.B.,Age (days),Age (months) - days/30,Species,"Procedure  type (BPV, PDA PMI, PV Stent)",Procedure time (min),RADPAD Drape Used? Y/N,Total fluoro time (sec),Total fluoro time (min),ID,Occupation,Dose
2024-04-17T00:00:00Z,Georgia,500009,25.3,2015-11-16T00:00:00Z,3075,102.5,Canine,PDA,102,Y,428,7.13333333,195,Anesthesia,0.33
2024-05-01T00:00:00Z,Mia,486978,24.8,2020-03-15T00:00:00Z,1508,50.26666667,Canine,BPV,75,Y,559,9.31666667,196,Faculty,3.4
2024-05-01T00:00:00Z,Mia,486978,24.8,2020-03-15T00:00:00Z,1508,50.26666667,Canine,BPV,75,Y,559,9.31666667,196,Tech 1,0.13
2024-05-01T00:00:00Z,Mia,486978,24.8,2020-03-15T00:00:00Z,1508,50.26666667,Canine,BPV,75,Y,559,9.31666667,196,Resident 1,27.34
2024-05-01T00:00:00Z,Mia,486978,24.8,2020-03-15T00:00:00Z,1508,50.26666667,Canine,BPV,75,Y,559,9.31666667,196,Resident 2,2.61
2024-05-01T00:00:00Z,Mia,486978,24.8,2020-03-15T00:00:00Z,1508,50.26666667,Canine,BPV,75,Y,559,9.31666667,196,TEE,3.48
2024-05-01T00:00:00Z,Mia,486978,24.8,2020-03-15T00:00:00Z,1508,50.26666667,Canine,BPV,75,Y,559,9.31666667,196,Anesthesia,0.23
2024-05-08T00:00:00Z,Fudge,500621,10,2023-12-19T00:00:00Z,141,4.7,Canine,BPV,63,Y,439,7.31666667,197,Faculty,0.54
2024-05-08T00:00:00Z,Fudge,500621,10,2023-12-19T00:00:00Z,141,4.7,Canine,BPV,63,Y,439,7.31666667,197,Tech 1,0.08
2024-05-08T00:00:00Z,Fudge,500621,10,2023-12-19T00:00:00Z,141,4.7,Canine,BPV,63,Y,439,7.31666667,197,Resident 1,1.51
2024-05-08T00:00:00Z,Fudge,500621,10,2023-12-19T00:00:00Z,141,4.7,Canine,BPV,63,Y,439,7.31666667,197,Resident 2,0
2024-05-08T00:00:00Z,Fudge,500621,10,2023-12-19T00:00:00Z,141,4.7,Canine,BPV,63,Y,439,7.31666667,197,TEE,0
2024-05-08T00:00:00Z,Fudge,500621,10,2023-12-19T00:00:00Z,141,4.7,Canine,BPV,63,Y,439,7.31666667,197,Anesthesia,0.1
2024-05-08T00:00:00Z,Oliver,501338,36.5,2020-05-06T00:00:00Z,1463,48.76666667,Canine,PDA,70.8,Y,264,4.4,198,Faculty,0.53
2024-05-08T00:00:00Z,Oliver,501338,36.5,2020-05-06T00:00:00Z,1463,48.76666667,Canine,PDA,70.8,Y,264,4.4,198,Tech 1,0.1
2024-05-08T00:00:00Z,Oliver,501338,36.5,2020-05-06T00:00:00Z,1463,48.76666667,Canine,PDA,70.8,Y,264,4.4,198,Resident 1,7.99
2024-05-08T00:00:00Z,Oliver,501338,36.5,2020-05-06T00:00:00Z,1463,48.76666667,Canine,PDA,70.8,Y,264,4.4,198,Resident 2,0.87
2024-05-08T00:00:00Z,Oliver,501338,36.5,2020-05-06T00:00:00Z,1463,48.76666667,Canine,PDA,70.8,Y,264,4.4,198,TEE,2.2
2024-05-08T00:00:00Z,Oliver,501338,36.5,2020-05-06T00:00:00Z,1463,48.76666667,Canine,PDA,70.8,Y,264,4.4,198,Anesthesia,0.36
2024-05-11T00:00:00Z,Schatzie,501440,19,2014-01-19T00:00:00Z,3765,125.5,Canine,PMI,100.2,Y,153,2.55,199,Faculty,0.39
2024-05-11T00:00:00Z,Schatzie,501440,19,2014-01-19T00:00:00Z,3765,125.5,Canine,PMI,100.2,Y,153,2.55,199,Tech 1,0.85
2024-05-11T00:00:00Z,Schatzie,501440,19,2014-01-19T00:00:00Z,3765,125.5,Canine,PMI,100.2,Y,153,2.55,199,Resident 1,0.61
2024-05-11T00:00:00Z,Schatzie,501440,19,2014-01-19T00:00:00Z,3765,125.5,Canine,PMI,100.2,Y,153,2.55,199,Resident 2,0.13
2024-05-11T00:00:00Z,Schatzie,501440,19,2014-01-19T00:00:00Z,3765,125.5,Canine,PMI,100.2,Y,153,2.55,199,Anesthesia,0
2024-05-24T00:00:00Z,Nala,479994,7.35,2015-04-21T00:00:00Z,3321,110.7,Canine,PMI,61,Y,361,6.016666667,200,Faculty,0.46
2024-05-24T00:00:00Z,Nala,479994,7.35,2015-04-21T00:00:00Z,3321,110.7,Canine,PMI,61,Y,361,6.016666667,200,Tech 1,0
2024-05-24T00:00:00Z,Nala,479994,7.35,2015-04-21T00:00:00Z,3321,110.7,Canine,PMI,61,Y,361,6.016666667,200,Resident 1,1.69
2024-05-24T00:00:00Z,Nala,479994,7.35,2015-04-21T00:00:00Z,3321,110.7,Canine,PMI,61,Y,361,6.016666667,200,Resident 2,0.11
2024-05-24T00:00:00Z,Nala,479994,7.35,2015-04-21T00:00:00Z,3321,110.7,Canine,PMI,61,Y,361,6.016666667,200,Anesthesia,0.03
